timestamp,symbole_actif,secteur,prix_ouverture,prix_haut,prix_bas,prix_cloture,volume,volatilite,rsi_14,macd,bollinger_sup,bollinger_moy,bollinger_inf,atr_14,obv,stochastique_k,stochastique_d,ema_9,ema_21,sharpe_ratio_30j,volatilite_historique_30j,tendance,sentiment_news,mouvement_24h
2024-05-04 18:00:00,XAU/USD,matiere_premiere,3699.13,3700.95,3689.07,3694.6,73553,0.321,49.05,-6.6227,3738.58,3707.57,3676.57,12.5038,25740292,17.18,33.03,3704.03,3710.73,8.984,22.91,neutre,neutre,-1.12
2024-05-04 19:00:00,AAPL,tech,183.27,183.51,183.17,183.31,218156,0.187,32.96,-0.2449,186.42,184.78,183.14,0.8283,12234865,5.88,6.74,184.07,184.39,2.431,26.797,neutre,positif,0.02
2024-05-04 19:00:00,AMD,tech,307.64,308.52,307.36,308.36,183957,0.376,36.14,-0.5038,317.11,311.46,305.8,2.4644,642054534,18.72,24.65,309.84,310.51,4.943,56.954,haussière,positif,1.86
2024-05-04 19:00:00,AMZN,tech,197.6,197.77,196.86,196.86,212946,0.461,30.01,-0.3835,201.0,198.86,196.71,1.0488,-101144383,0.03,6.27,197.97,198.46,6.647,30.834,baissière,neutre,-0.27
2024-05-04 19:00:00,BTC-USD,crypto,87273.62,89372.04,87264.54,88662.33,2293,2.415,72.35,341.4674,89355.21,86360.06,83364.92,1642.2503,54953,87.51,82.57,87310.8,86808.15,2.669,100.325,haussière,neutre,0.86
2024-05-04 19:00:00,ETH-USD,crypto,1249.38,1296.26,1246.09,1277.97,2625,4.016,82.93,10.9414,1285.76,1221.64,1157.52,25.2842,-81264,87.6,85.73,1247.77,1233.35,2.999,106.012,haussière,négatif,2.07
2024-05-04 19:00:00,EUR/USD,forex,1.33208,1.33295,1.33184,1.33251,33359100,0.084,54.7,0.0002,1.33326,1.33088,1.3285,0.0011,12814068335,79.63,74.9,1.33178,1.33129,17.014,6.889,neutre,négatif,0.35
2024-05-04 19:00:00,GBP/USD,forex,1.59713,1.59889,1.5963,1.59856,35905788,0.162,88.08,0.0045,1.60187,1.58943,1.57699,0.0023,13703557425,96.49,92.99,1.59521,1.59046,-5.863,8.22,neutre,neutre,1.36
2024-05-04 19:00:00,GOOGL,tech,211.92,212.23,211.57,212.06,158563,0.315,66.28,0.8684,213.37,211.21,209.05,0.7983,369290100,70.27,73.02,211.93,211.16,4.026,28.189,neutre,positif,1.9
2024-05-04 19:00:00,INTC,tech,57.03,57.23,56.78,56.9,209930,0.794,44.61,0.3035,57.92,56.97,56.02,0.4184,194464681,18.44,39.81,57.12,56.88,6.198,51.067,baissière,négatif,3.11
2024-05-04 19:00:00,JPM,finance,129.28,129.43,128.71,128.75,153259,0.562,39.68,-0.3072,130.25,129.16,128.07,0.4631,-502905334,41.04,54.52,128.93,129.16,-4.546,20.503,baissière,négatif,-0.56
2024-05-04 19:00:00,META,tech,404.34,404.55,402.62,403.38,212302,0.478,38.21,0.733,413.62,407.15,400.68,2.8046,-268051111,8.06,15.49,406.53,406.18,-3.926,37.616,baissière,négatif,1.95
2024-05-04 19:00:00,MSFT,tech,449.14,449.56,448.59,449.39,322648,0.216,46.89,1.1505,451.88,449.46,447.04,1.7199,-74760399,47.08,53.83,449.65,448.77,2.223,21.578,neutre,neutre,1.34
2024-05-04 19:00:00,NFLX,tech,902.68,903.59,901.06,902.11,172923,0.28,61.38,3.3831,914.13,898.6,883.06,6.4552,-429127488,47.51,50.84,903.63,900.26,5.533,42.461,neutre,neutre,2.35
2024-05-04 19:00:00,NVDA,tech,120.74,121.25,120.11,120.15,342147,0.941,41.14,0.6202,123.36,121.23,119.1,1.3184,-658103679,0.96,23.48,121.38,120.95,4.019,64.912,baissière,négatif,2.93
2024-05-04 19:00:00,QQQ,indice,383.03,383.15,382.04,382.26,454074,0.289,50.85,-0.2195,383.87,382.16,380.45,0.9872,-101546791,63.8,78.58,382.32,382.32,-11.573,14.53,baissière,neutre,-0.1
2024-05-04 19:00:00,SPY,indice,507.33,507.88,507.08,507.24,464581,0.158,87.67,2.1511,507.98,503.65,499.33,1.0327,-208385072,89.38,91.37,505.75,503.7,-6.83,13.428,neutre,négatif,2.02
2024-05-04 19:00:00,USD/JPY,forex,192.624,192.728,192.583,192.634,34496370,0.075,62.14,0.1964,193.119,192.526,191.933,0.2199,11035975342,47.07,66.01,192.718,192.532,10.962,6.576,neutre,neutre,0.59
2024-05-04 19:00:00,V,finance,217.46,217.64,216.97,217.17,370953,0.309,20.4,-0.957,221.66,219.18,216.71,0.6998,-201585540,5.45,5.66,218.1,219.02,-7.044,19.378,neutre,positif,-1.94
2024-05-04 19:00:00,WTI,matiere_premiere,69.34,69.62,69.29,69.47,87081,0.483,86.0,0.5035,69.61,68.62,67.64,0.3156,-6976974,90.06,92.21,69.1,68.62,-1.545,30.058,haussière,neutre,3.06
2024-05-04 19:00:00,XAU/USD,matiere_premiere,3694.87,3697.96,3682.02,3687.94,100819,0.432,46.07,-7.5634,3733.49,3705.03,3676.57,12.7496,25639473,15.1,21.88,3700.81,3708.65,8.773,22.911,baissière,neutre,-1.3
2024-05-04 20:00:00,AAPL,tech,183.21,183.37,183.06,183.1,339006,0.169,30.4,-0.3157,186.48,184.68,182.88,0.7913,11895859,1.13,2.45,183.88,184.28,2.379,26.8,neutre,négatif,-0.28
2024-05-04 20:00:00,AMD,tech,308.16,310.74,307.92,310.67,442735,0.918,40.93,-0.4217,317.04,311.58,306.13,2.4903,642497269,43.26,25.2,310.01,310.52,5.016,56.995,haussière,positif,2.55
2024-05-04 20:00:00,AMZN,tech,197.16,197.58,196.56,196.8,304758,0.517,26.47,-0.4631,201.04,198.72,196.41,1.0467,-101449141,4.97,4.51,197.74,198.31,6.561,30.829,baissière,neutre,-0.13
2024-05-04 20:00:00,BTC-USD,crypto,88777.58,88792.53,88031.37,88619.98,1417,0.857,70.59,438.8864,89622.25,86461.34,83300.43,1579.3152,53536,85.58,79.77,87572.64,86972.86,2.681,100.324,baissière,négatif,1.08
2024-05-04 20:00:00,ETH-USD,crypto,1282.61,1301.26,1279.06,1297.1,2450,1.731,87.45,14.5357,1297.14,1224.79,1152.43,25.142,-78814,97.27,86.91,1257.63,1239.14,3.287,106.069,haussière,positif,4.82
2024-05-04 20:00:00,EUR/USD,forex,1.33274,1.33317,1.33209,1.33241,28279499,0.081,63.69,0.0003,1.33326,1.33107,1.32888,0.0011,12785788836,76.83,75.04,1.3319,1.33139,16.956,6.889,neutre,neutre,0.31
2024-05-04 20:00:00,GBP/USD,forex,1.5983,1.59887,1.59789,1.5979,37298219,0.061,83.2,0.0045,1.6026,1.59027,1.57795,0.0022,13666259206,90.96,91.25,1.59574,1.59114,-5.911,8.221,neutre,neutre,1.34
2024-05-04 20:00:00,GOOGL,tech,212.08,212.69,212.04,212.41,452446,0.307,62.87,0.8573,213.34,211.38,209.43,0.7878,369742546,78.24,70.98,212.03,211.28,3.917,28.157,haussière,positif,2.22
2024-05-04 20:00:00,INTC,tech,56.93,57.02,56.69,56.74,191964,0.585,37.79,0.2541,57.87,57.0,56.14,0.4123,194272717,4.34,18.61,57.05,56.86,5.977,51.034,baissière,neutre,2.83
2024-05-04 20:00:00,JPM,finance,128.73,128.8,128.56,128.58,235141,0.193,40.1,-0.3158,130.07,129.07,128.08,0.4478,-503140475,31.86,45.27,128.86,129.1,-4.666,20.506,neutre,neutre,-0.63
2024-05-04 20:00:00,META,tech,403.85,404.99,403.67,403.88,219746,0.326,40.73,0.4589,413.3,407.29,401.28,2.7191,-267831365,13.36,9.5,406.0,405.97,-4.048,37.578,neutre,neutre,2.06
2024-05-04 20:00:00,MSFT,tech,449.45,450.1,449.27,449.79,175429,0.185,45.69,1.0894,451.9,449.54,447.17,1.6564,-74584970,55.99,49.63,449.68,448.86,2.279,21.58,neutre,neutre,1.55
2024-05-04 20:00:00,NFLX,tech,902.17,909.45,901.26,904.61,142507,0.908,60.4,3.287,914.74,899.03,883.32,6.5795,-428984981,48.38,48.77,903.83,900.65,5.556,42.466,haussière,neutre,2.7
2024-05-04 20:00:00,NVDA,tech,120.09,121.31,120.05,120.85,502024,1.053,47.05,0.536,123.25,121.3,119.36,1.3145,-657601655,21.5,12.75,121.27,120.94,4.219,64.916,haussière,positif,3.24
2024-05-04 20:00:00,QQQ,indice,382.32,382.79,382.25,382.52,528818,0.141,51.53,-0.1818,383.81,382.14,380.47,0.9552,-101017973,71.16,75.96,382.36,382.34,-11.52,14.533,neutre,neutre,0.16
2024-05-04 20:00:00,SPY,indice,507.22,507.79,506.97,507.74,510297,0.161,88.05,2.1973,508.4,504.03,499.67,1.0173,-207874775,97.64,93.74,506.15,504.07,-6.729,13.433,neutre,neutre,2.22
2024-05-04 20:00:00,USD/JPY,forex,192.644,192.675,192.542,192.638,39204144,0.069,58.02,0.1791,193.123,192.547,191.972,0.2137,11075179486,37.89,47.95,192.702,192.542,10.897,6.575,neutre,neutre,0.57
2024-05-04 20:00:00,V,finance,217.18,217.22,216.82,216.99,89041,0.185,21.23,-0.9959,221.45,218.98,216.5,0.6785,-201674581,4.63,5.44,217.88,218.84,-7.051,19.378,neutre,négatif,-1.8
2024-05-04 20:00:00,WTI,matiere_premiere,69.47,69.62,69.31,69.42,69519,0.446,82.95,0.5029,69.68,68.7,67.72,0.3152,-7046493,85.83,90.33,69.16,68.7,-1.492,30.052,neutre,neutre,3.25
2024-05-04 20:00:00,XAU/USD,matiere_premiere,3688.49,3693.11,3687.54,3688.55,108987,0.151,39.57,-8.1656,3720.99,3701.87,3682.75,12.2363,25748460,16.65,16.31,3698.36,3706.83,8.83,22.908,neutre,neutre,-1.28
2024-05-04 21:00:00,AAPL,tech,183.06,183.39,182.97,183.0,112041,0.23,30.12,-0.3752,186.56,184.61,182.66,0.7647,11783818,1.01,2.67,183.7,184.16,2.438,26.793,neutre,neutre,-0.8
2024-05-04 21:00:00,AMD,tech,310.87,311.6,308.33,309.44,155183,1.05,35.79,-0.4513,317.04,311.58,306.12,2.5456,642342086,30.16,30.72,309.89,310.43,4.95,57.013,baissière,neutre,1.47
2024-05-04 21:00:00,AMZN,tech,196.88,197.03,195.88,196.4,405862,0.584,21.37,-0.552,201.15,198.61,196.08,1.0541,-101855003,10.45,5.15,197.47,198.13,6.569,30.827,baissière,neutre,-0.78
2024-05-04 21:00:00,BTC-USD,crypto,88481.84,88787.84,87570.8,87920.42,1472,1.375,62.76,454.4046,89654.65,86473.02,83291.38,1553.4385,52064,70.27,81.12,87642.2,87059.01,2.606,100.362,baissière,neutre,-0.45
2024-05-04 21:00:00,ETH-USD,crypto,1294.17,1294.63,1276.1,1278.3,1639,1.432,75.81,15.6864,1303.01,1226.9,1150.79,24.846,-80453,79.57,88.15,1261.77,1242.7,3.101,106.196,baissière,négatif,3.81
2024-05-04 21:00:00,EUR/USD,forex,1.33222,1.33225,1.33219,1.3322,37433201,0.005,69.75,0.0003,1.33311,1.33126,1.32942,0.0011,12748355635,71.14,75.87,1.33196,1.33147,17.397,6.848,neutre,positif,0.26
2024-05-04 21:00:00,GBP/USD,forex,1.59792,1.59827,1.59761,1.59812,34088922,0.041,83.64,0.0045,1.60306,1.59115,1.57924,0.0021,13700348128,92.66,93.37,1.59622,1.59177,-5.722,8.212,neutre,neutre,1.25
2024-05-04 21:00:00,GOOGL,tech,212.59,212.85,211.24,211.53,390072,0.76,49.46,0.7687,213.08,211.51,209.95,0.8469,369352474,35.04,61.18,211.93,211.3,3.694,28.195,baissière,négatif,1.34
2024-05-04 21:00:00,INTC,tech,56.77,56.97,56.44,56.46,462399,0.943,32.72,0.1903,57.76,57.04,56.31,0.4211,193810318,1.71,8.16,56.93,56.83,5.85,51.067,baissière,négatif,1.54
2024-05-04 21:00:00,JPM,finance,128.61,128.66,128.23,128.25,302773,0.329,30.03,-0.3452,130.02,129.0,127.99,0.4461,-503443248,14.82,29.24,128.74,129.03,-4.971,20.503,baissière,positif,-0.79
2024-05-04 21:00:00,META,tech,404.4,404.98,401.84,402.03,350348,0.777,28.47,0.091,412.54,407.47,402.39,2.7494,-268181713,1.81,7.75,405.21,405.61,-3.964,37.526,baissière,négatif,1.18
2024-05-04 21:00:00,MSFT,tech,449.85,449.87,448.92,449.47,220255,0.211,42.84,1.0038,451.8,449.63,447.47,1.6059,-74805225,49.84,50.97,449.64,448.92,2.403,21.558,neutre,neutre,1.15
2024-05-04 21:00:00,NFLX,tech,905.29,908.08,902.65,904.66,283148,0.6,57.38,3.1787,914.5,899.99,885.49,6.4974,-428701833,48.58,48.16,903.99,901.02,5.704,42.427,neutre,neutre,2.39
2024-05-04 21:00:00,NVDA,tech,120.73,120.74,119.53,119.57,383894,1.0,41.27,0.3619,123.17,121.33,119.49,1.3149,-657985549,0.97,7.81,120.93,120.82,4.199,64.936,baissière,neutre,1.3
2024-05-04 21:00:00,QQQ,indice,382.64,383.06,382.6,382.95,204234,0.12,53.44,-0.1161,383.79,382.13,380.47,0.9252,-100813739,83.01,72.66,382.48,382.4,-11.535,14.531,neutre,neutre,0.11
2024-05-04 21:00:00,SPY,indice,507.48,508.23,507.26,507.62,505959,0.191,86.13,2.1986,508.68,504.4,500.12,1.0138,-208380734,90.08,92.37,506.45,504.39,-6.733,13.433,neutre,neutre,1.94
2024-05-04 21:00:00,USD/JPY,forex,192.664,192.864,192.663,192.796,26735286,0.105,62.37,0.1761,193.123,192.584,192.044,0.2147,11101914772,61.0,48.65,192.721,192.565,11.205,6.573,neutre,positif,0.5
2024-05-04 21:00:00,V,finance,217.01,217.03,216.56,216.57,304751,0.213,20.35,-1.0488,221.32,218.77,216.22,0.6632,-201979332,0.14,3.4,217.62,218.63,-7.105,19.386,baissière,neutre,-2.11
2024-05-04 21:00:00,WTI,matiere_premiere,69.4,69.56,69.34,69.47,99985,0.328,80.53,0.5004,69.75,68.77,67.8,0.3089,-6946508,88.7,88.2,69.22,68.77,-1.519,30.049,neutre,neutre,3.12
2024-05-04 21:00:00,XAU/USD,matiere_premiere,3688.55,3691.96,3684.87,3686.19,104968,0.192,32.8,-8.7322,3721.33,3701.71,3682.08,11.8687,25643492,10.65,14.13,3695.93,3704.95,8.84,22.907,neutre,négatif,-1.43
2024-05-04 22:00:00,AAPL,tech,182.99,183.4,182.76,183.28,215511,0.349,35.16,-0.3955,186.52,184.51,182.5,0.7558,11999329,19.13,7.09,183.62,184.08,2.458,26.796,haussière,neutre,-0.81
2024-05-04 22:00:00,AMD,tech,309.51,312.94,309.03,312.66,573183,1.261,44.92,-0.2119,317.12,311.64,306.16,2.6426,642915269,66.9,46.78,310.45,310.63,5.28,57.087,haussière,neutre,1.57
2024-05-04 22:00:00,AMZN,tech,196.29,197.5,195.94,197.01,149581,0.792,29.39,-0.5668,201.12,198.5,195.89,1.0899,-101705422,25.07,13.5,197.38,198.03,6.507,30.802,haussière,neutre,-0.59
2024-05-04 22:00:00,BTC-USD,crypto,87997.06,90923.39,87982.54,90450.17,2362,3.342,71.44,663.1883,90051.88,86553.24,83054.59,1656.9764,54426,92.65,82.83,88203.79,87367.29,3.002,100.835,haussière,positif,2.66
2024-05-04 22:00:00,ETH-USD,crypto,1275.44,1316.01,1274.36,1305.27,2278,3.266,77.96,18.5607,1314.2,1230.42,1146.63,26.0464,-78175,91.36,89.4,1270.47,1248.39,3.282,106.431,haussière,négatif,5.7
2024-05-04 22:00:00,EUR/USD,forex,1.33216,1.33264,1.33144,1.33233,33981104,0.09,73.59,0.0003,1.33314,1.33139,1.32964,0.0011,12782336739,74.79,74.25,1.33204,1.33155,17.059,6.767,neutre,positif,0.31
2024-05-04 22:00:00,GBP/USD,forex,1.59791,1.5984,1.59705,1.59777,31758467,0.084,81.89,0.0044,1.6034,1.59193,1.58045,0.0021,13668589661,90.03,91.21,1.59653,1.59232,-5.904,8.204,neutre,neutre,1.21
2024-05-04 22:00:00,GOOGL,tech,211.57,211.97,211.34,211.86,429666,0.295,52.95,0.7165,212.93,211.62,210.32,0.831,369782140,50.13,54.47,211.91,211.35,3.68,28.192,neutre,positif,1.36
2024-05-04 22:00:00,INTC,tech,56.36,56.53,56.2,56.48,334366,0.576,35.5,0.1401,57.72,57.05,56.38,0.4142,194144684,17.12,7.72,56.84,56.8,5.877,51.065,haussière,positif,0.89
2024-05-04 22:00:00,JPM,finance,128.21,128.36,128.1,128.35,188044,0.203,35.13,-0.3563,129.9,128.93,127.95,0.4328,-503255204,26.36,24.35,128.66,128.96,-5.678,20.135,neutre,négatif,-1.12
2024-05-04 22:00:00,META,tech,401.95,402.07,401.46,401.69,361769,0.151,29.7,-0.2249,412.9,407.31,401.72,2.5964,-268543482,2.42,5.87,404.5,405.26,-3.995,37.527,neutre,neutre,0.72
2024-05-04 22:00:00,MSFT,tech,449.37,450.88,449.36,449.77,274072,0.338,48.44,0.949,451.81,449.68,447.55,1.5996,-74531153,55.59,53.8,449.66,448.99,2.476,21.557,neutre,neutre,0.69
2024-05-04 22:00:00,NFLX,tech,903.95,904.36,902.45,904.26,307842,0.211,63.48,3.0251,914.69,900.62,886.55,6.1912,-429009675,47.1,48.02,904.05,901.31,5.84,42.388,neutre,positif,1.64
2024-05-04 22:00:00,NVDA,tech,119.49,119.95,119.41,119.68,113071,0.454,43.21,0.2302,123.19,121.32,119.44,1.2597,-657872478,6.25,9.57,120.68,120.71,4.146,64.925,haussière,positif,1.15
2024-05-04 22:00:00,QQQ,indice,382.93,383.34,382.37,382.81,637720,0.252,58.19,-0.0749,383.66,382.1,380.53,0.9281,-101451459,79.0,77.72,382.54,382.43,-11.501,14.529,neutre,neutre,0.03
2024-05-04 22:00:00,SPY,indice,507.84,508.23,507.46,507.74,429248,0.151,86.25,2.1839,509.04,504.7,500.36,0.9962,-207951486,91.64,93.12,506.7,504.69,-6.443,13.39,neutre,neutre,1.64
2024-05-04 22:00:00,USD/JPY,forex,192.843,192.914,192.808,192.877,39137156,0.055,61.23,0.1782,193.127,192.622,192.118,0.2077,11141051928,71.0,56.63,192.752,192.593,11.189,6.572,neutre,positif,0.57
2024-05-04 22:00:00,V,finance,216.53,216.71,216.03,216.42,228252,0.313,19.76,-1.0904,221.11,218.55,215.98,0.6642,-202207584,9.31,4.69,217.38,218.43,-7.222,19.382,neutre,négatif,-2.24
2024-05-04 22:00:00,WTI,matiere_premiere,69.48,69.55,69.25,69.36,93787,0.433,80.78,0.4837,69.81,68.83,67.86,0.3083,-7040295,80.08,84.87,69.25,68.82,-1.805,29.995,baissière,négatif,2.62
2024-05-04 22:00:00,XAU/USD,matiere_premiere,3685.51,3685.84,3677.38,3677.48,112958,0.229,27.69,-9.772,3723.1,3700.86,3678.63,11.6504,25530534,0.22,9.17,3692.24,3702.45,8.599,22.915,baissière,neutre,-1.8
2024-05-04 23:00:00,AAPL,tech,183.4,183.54,183.11,183.33,423489,0.236,38.95,-0.4026,186.41,184.4,182.38,0.7326,12422818,21.78,13.97,183.56,184.01,2.563,26.786,neutre,négatif,-0.75
2024-05-04 23:00:00,AMD,tech,312.68,312.8,311.66,312.37,224931,0.366,46.86,-0.0454,316.72,311.49,306.27,2.5356,642690338,77.93,58.33,310.83,310.79,5.46,56.996,neutre,négatif,1.58
2024-05-04 23:00:00,AMZN,tech,197.15,197.5,196.79,197.41,221441,0.361,40.7,-0.5402,200.94,198.37,195.81,1.0629,-101483981,44.03,26.52,197.39,197.97,6.559,30.808,neutre,positif,-0.71
2024-05-04 23:00:00,BTC-USD,crypto,90692.02,92084.19,90349.16,91868.38,1995,1.913,76.3,932.3409,91047.84,86817.8,82587.77,1662.5518,56421,97.16,86.69,88936.71,87776.48,3.06,100.913,haussière,positif,5.16
2024-05-04 23:00:00,ETH-USD,crypto,1304.16,1328.11,1299.79,1318.16,1638,2.171,80.84,21.6293,1327.58,1235.23,1142.88,26.2087,-76537,92.5,87.81,1280.01,1254.73,3.281,106.43,haussière,positif,6.43
2024-05-04 23:00:00,EUR/USD,forex,1.33199,1.33294,1.33163,1.33277,36801776,0.098,78.57,0.0004,1.33328,1.33152,1.32977,0.0011,12819138515,85.4,77.11,1.33218,1.33166,16.986,6.764,neutre,neutre,0.37
2024-05-04 23:00:00,GBP/USD,forex,1.59785,1.59939,1.59778,1.5987,27910686,0.1,84.21,0.0043,1.60377,1.59271,1.58164,0.002,13696500347,94.89,92.53,1.59696,1.5929,-5.888,8.205,neutre,neutre,1.24
2024-05-04 23:00:00,GOOGL,tech,212.04,212.18,210.98,211.09,222248,0.565,47.11,0.606,212.87,211.66,210.44,0.8572,369559892,14.57,33.25,211.75,211.33,3.459,28.219,baissière,négatif,1.05
2024-05-04 23:00:00,INTC,tech,56.53,56.75,56.46,56.63,251774,0.502,44.61,0.1106,57.72,57.04,56.37,0.4049,194396458,25.68,14.84,56.8,56.78,6.002,51.06,haussière,neutre,1.16
2024-05-04 23:00:00,JPM,finance,128.36,128.36,128.23,128.24,305921,0.102,38.38,-0.37,129.85,128.87,127.88,0.4112,-503561125,18.63,19.94,128.58,128.9,-5.553,20.11,neutre,neutre,-1.25
2024-05-04 23:00:00,META,tech,401.91,402.25,400.26,400.49,133444,0.493,30.83,-0.5657,413.23,406.9,400.58,2.5525,-268676926,2.11,2.11,403.7,404.82,-4.036,37.536,baissière,négatif,0.23
2024-05-04 23:00:00,MSFT,tech,449.78,450.23,449.63,450.1,135434,0.132,55.21,0.9214,451.85,449.71,447.58,1.5277,-74395719,61.94,55.79,449.75,449.09,2.625,21.548,neutre,neutre,0.52
2024-05-04 23:00:00,NFLX,tech,902.7,906.09,899.33,900.09,265933,0.749,57.15,2.5376,914.52,901.02,887.52,6.2319,-429275608,31.96,42.55,903.25,901.2,5.916,42.345,baissière,négatif,0.94
2024-05-04 23:00:00,NVDA,tech,119.86,120.45,119.51,119.59,351918,0.783,44.39,0.1168,123.27,121.26,119.25,1.2368,-658224396,4.11,3.77,120.47,120.61,4.233,64.896,baissière,négatif,1.09
2024-05-04 23:00:00,QQQ,indice,382.87,383.39,382.72,383.14,597831,0.175,59.67,-0.0152,383.74,382.12,380.51,0.9097,-100853628,88.25,83.42,382.66,382.5,-11.422,14.534,neutre,négatif,0.08
2024-05-04 23:00:00,SPY,indice,507.68,507.68,507.24,507.33,553191,0.086,80.71,2.1151,509.27,504.96,500.65,0.9606,-208504677,84.71,88.81,506.83,504.93,-6.55,13.391,neutre,neutre,1.43
2024-05-04 23:00:00,USD/JPY,forex,192.873,193.006,192.775,192.857,35939088,0.119,62.76,0.1762,193.098,192.663,192.227,0.2094,11105112840,67.87,66.62,192.773,192.617,11.257,6.57,neutre,positif,0.52
2024-05-04 23:00:00,V,finance,216.36,216.52,215.76,215.97,153520,0.35,20.54,-1.1461,221.05,218.35,215.64,0.6708,-202361104,5.72,5.05,217.1,218.21,-7.286,19.391,baissière,neutre,-2.45
2024-05-04 23:00:00,WTI,matiere_premiere,69.41,69.55,69.27,69.3,86003,0.392,79.23,0.4605,69.82,68.89,67.96,0.3057,-7126298,75.83,81.54,69.26,68.86,-2.012,29.959,baissière,négatif,2.47
2024-05-04 23:00:00,XAU/USD,matiere_premiere,3678.97,3680.5,3676.91,3678.46,109038,0.098,20.97,-10.3971,3724.29,3700.22,3676.15,11.0746,25639572,3.54,4.8,3689.48,3700.27,8.555,22.913,neutre,positif,-1.61
2024-05-05 00:00:00,AAPL,tech,183.4,183.51,182.66,183.02,406682,0.46,41.67,-0.428,186.32,184.28,182.23,0.7406,12016136,13.39,18.1,183.45,183.92,2.483,26.793,baissière,neutre,-1.07
2024-05-05 00:00:00,AMD,tech,312.25,313.59,307.16,309.11,479977,2.061,47.04,-0.1745,316.31,311.21,306.12,2.8142,642210361,35.98,60.27,310.49,310.63,5.328,57.094,baissière,positif,0.32
2024-05-05 00:00:00,AMZN,tech,197.69,197.81,197.1,197.18,108390,0.363,40.67,-0.5317,200.74,198.24,195.73,1.0383,-101592371,37.41,35.51,197.34,197.9,6.654,30.785,baissière,négatif,-1.14
2024-05-05 00:00:00,BTC-USD,crypto,91622.33,91869.66,90119.38,90520.94,1977,1.91,68.31,1025.1026,91536.58,87096.72,82656.86,1668.8186,54444,79.42,89.74,89253.56,88025.98,3.01,100.976,baissière,positif,4.53
2024-05-05 00:00:00,ETH-USD,crypto,1320.16,1343.09,1295.83,1303.03,1552,3.58,74.3,22.5799,1335.28,1240.96,1146.63,27.7127,-78089,72.87,85.58,1284.61,1259.12,3.406,106.226,baissière,neutre,5.59
2024-05-05 00:00:00,EUR/USD,forex,1.33277,1.33307,1.33143,1.33149,34543396,0.123,56.21,0.0003,1.33328,1.33153,1.32978,0.0011,12784595119,43.11,67.77,1.33204,1.33164,16.969,6.765,neutre,négatif,0.22
2024-05-05 00:00:00,GBP/USD,forex,1.59868,1.59905,1.59842,1.599,32884355,0.039,81.96,0.0042,1.60392,1.5935,1.58309,0.0019,13729384702,96.26,93.72,1.59737,1.59345,-5.734,8.201,neutre,neutre,1.14
2024-05-05 00:00:00,GOOGL,tech,211.2,211.27,210.06,210.2,343939,0.57,40.61,0.4418,212.93,211.64,210.34,0.8819,369215953,4.75,23.15,211.44,211.22,3.233,28.258,baissière,négatif,0.57
2024-05-05 00:00:00,INTC,tech,56.65,56.8,56.17,56.25,388577,1.114,35.97,0.0562,57.77,57.01,56.25,0.4211,194007881,4.93,15.91,56.69,56.73,5.96,51.084,baissière,négatif,0.29
2024-05-05 00:00:00,JPM,finance,128.25,128.43,128.2,128.25,298793,0.181,44.34,-0.3751,129.79,128.81,127.82,0.3984,-503262332,19.79,21.59,128.51,128.84,-5.709,20.088,neutre,neutre,-1.51
2024-05-05 00:00:00,META,tech,400.71,402.17,398.48,399.48,168129,0.92,27.17,-0.907,413.45,406.42,399.38,2.6336,-268845055,7.95,4.16,402.86,404.34,-4.027,37.534,baissière,neutre,-0.39
2024-05-05 00:00:00,MSFT,tech,449.97,450.46,448.43,449.04,396638,0.45,51.9,0.8051,451.84,449.68,447.52,1.5634,-74792357,41.49,53.01,449.61,449.09,2.531,21.562,baissière,négatif,0.16
2024-05-05 00:00:00,NFLX,tech,900.74,902.43,899.05,900.04,311599,0.376,58.96,2.1234,913.77,901.6,889.42,6.0284,-429587207,31.41,36.82,902.61,901.09,5.947,42.343,neutre,neutre,0.46
2024-05-05 00:00:00,NVDA,tech,119.93,120.18,119.3,119.74,294054,0.735,41.08,0.0391,123.31,121.18,119.06,1.2115,-657930342,9.86,6.74,120.32,120.53,4.24,64.897,baissière,neutre,0.34
2024-05-05 00:00:00,QQQ,indice,382.95,383.5,382.65,383.4,739383,0.22,60.16,0.0527,383.91,382.21,380.51,0.905,-100114245,95.54,87.59,382.81,382.58,-11.299,14.536,neutre,neutre,0.12
2024-05-05 00:00:00,SPY,indice,507.47,508.13,507.21,507.86,241770,0.181,79.91,2.0794,509.53,505.24,500.95,0.9577,-208262907,92.87,89.74,507.04,505.2,-6.358,13.393,neutre,neutre,1.54
2024-05-05 00:00:00,USD/JPY,forex,192.873,192.981,192.83,192.963,46258686,0.078,61.09,0.1811,193.093,192.702,192.31,0.2052,11151371526,80.62,73.16,192.811,192.649,11.306,6.572,neutre,positif,0.39
2024-05-05 00:00:00,V,finance,215.92,215.95,215.29,215.58,244160,0.303,20.6,-1.2082,220.99,218.13,215.26,0.6717,-202605264,7.73,7.58,216.79,217.97,-7.542,19.382,baissière,négatif,-2.52
2024-05-05 00:00:00,WTI,matiere_premiere,69.28,69.31,69.05,69.26,71708,0.378,77.21,0.4343,69.84,68.94,68.04,0.3026,-7198006,73.15,76.35,69.26,68.9,-1.78,29.879,neutre,neutre,2.06
